customer_id,orders,total_revenue,avg_order_value,first_purchase,last_purchase,active_months,countries,customer_lifetime_days,is_repeat_customer
17293,9,1875.11,208.34555555555553,2010-12-13 14:55:00,2011-12-01 14:37:00,8,1,352,True
17295,3,556.95,185.65,2011-10-06 12:22:00,2011-11-11 10:49:00,2,1,35,True
17297,1,131.78,131.78,2011-11-22 14:43:00,2011-11-22 14:43:00,1,1,0,False
17298,2,498.41999999999996,249.20999999999998,2011-08-07 12:21:00,2011-08-30 16:43:00,1,1,23,True
17299,4,669.11,167.2775,2011-06-19 16:04:00,2011-11-28 12:01:00,4,1,161,True
17301,1,197.63,197.63,2011-11-18 13:43:00,2011-11-18 13:43:00,1,1,0,False
17302,5,1135.63,227.12600000000003,2011-02-07 10:14:00,2011-11-25 09:36:00,4,1,290,True
17303,1,250.04,250.04,2010-12-13 13:32:00,2010-12-13 13:32:00,1,1,0,False
17306,19,8631.310000000001,454.2794736842106,2010-12-21 13:34:00,2011-11-29 12:14:00,10,1,342,True
17309,1,82.75,82.75,2011-09-05 15:20:00,2011-09-05 15:20:00,1,1,0,False
17311,2,1384.85,692.425,2011-01-27 10:56:00,2011-09-22 14:11:00,2,1,238,True
17312,3,644.3,214.76666666666665,2011-07-03 13:12:00,2011-07-24 11:52:00,1,1,20,True
17313,1,2328.84,2328.84,2011-11-08 15:45:00,2011-11-08 15:45:00,1,1,0,False
17314,8,2527.92,315.99,2011-01-31 11:25:00,2011-11-15 09:41:00,7,1,287,True
17315,38,6292.26,165.58578947368423,2010-12-17 12:24:00,2011-12-08 12:15:00,13,1,355,True
17317,3,2600.34,866.7800000000001,2011-09-11 12:45:00,2011-10-24 17:19:00,2,1,43,True
17320,3,1200.62,400.20666666666665,2010-12-06 15:38:00,2011-08-31 13:31:00,3,1,267,True
17321,2,700.86,350.43,2011-10-03 11:34:00,2011-12-01 13:41:00,2,1,59,True
17323,7,921.07,131.58142857142857,2011-02-20 14:38:00,2011-11-24 17:29:00,6,1,277,True
17324,4,990.2299999999999,247.55749999999998,2010-12-08 12:45:00,2011-11-22 10:34:00,3,1,348,True
17325,1,96.8,96.8,2011-03-04 13:09:00,2011-03-04 13:09:00,1,1,0,False
17329,2,523.11,261.555,2011-01-28 15:29:00,2011-11-25 14:24:00,2,1,300,True
17330,2,363.9,181.95,2011-10-03 11:26:00,2011-11-17 08:56:00,2,1,44,True
17331,1,175.2,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,1,1,0,False
17333,1,494.25,494.25,2011-09-15 10:11:00,2011-09-15 10:11:00,1,1,0,False
17334,2,307.02,153.51,2011-02-04 09:03:00,2011-02-10 14:59:00,1,1,6,True
17337,4,2027.8700000000001,506.96750000000003,2011-02-02 17:06:00,2011-07-11 14:55:00,4,1,158,True
17338,8,6643.93,830.49125,2010-12-13 12:57:00,2011-11-22 14:23:00,8,1,344,True
17339,2,243.36,121.68,2010-12-09 14:44:00,2011-09-06 13:29:00,2,1,270,True
17340,11,12353.29,1123.0263636363636,2010-12-08 15:56:00,2011-11-10 10:45:00,7,1,336,True
17341,3,781.36,260.4533333333333,2010-12-08 12:46:00,2011-07-06 12:33:00,2,1,209,True
17343,1,193.64,193.64,2010-12-19 15:07:00,2010-12-19 15:07:00,1,1,0,False
17344,1,160.57,160.57,2011-10-24 12:56:00,2011-10-24 12:56:00,1,1,0,False
17345,4,537.74,134.435,2011-05-27 12:26:00,2011-11-24 15:02:00,3,1,181,True
17346,15,2676.56,178.43733333333333,2010-12-01 14:34:00,2011-12-06 12:18:00,9,1,369,True
17347,1,228.96,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,1,1,0,False
17348,5,1159.52,231.904,2011-02-15 10:49:00,2011-11-25 11:25:00,3,1,283,True
17349,1,110.75,110.75,2011-06-13 14:29:00,2011-06-13 14:29:00,1,1,0,False
17350,4,1286.07,321.5175,2011-10-19 16:05:00,2011-12-01 15:47:00,2,1,42,True
17351,3,587.15,195.71666666666667,2011-03-11 16:05:00,2011-11-03 18:45:00,3,1,237,True
17353,2,1740.0,870.0,2011-07-08 16:17:00,2011-08-02 17:19:00,2,1,25,True
17354,1,1393.06,1393.06,2011-10-20 10:34:00,2011-10-20 10:34:00,1,1,0,False
17356,1,178.22,178.22,2011-02-01 11:07:00,2011-02-01 11:07:00,1,1,0,False
17357,2,388.14,194.07,2011-11-15 16:29:00,2011-11-15 16:30:00,1,1,0,True
17358,2,365.85,182.925,2010-12-19 14:16:00,2011-02-09 16:57:00,2,1,52,True
17359,1,127.86,127.86,2011-11-28 14:37:00,2011-11-28 14:37:00,1,1,0,False
17360,3,585.79,195.26333333333332,2011-06-08 17:09:00,2011-11-22 13:11:00,2,1,166,True
17361,3,488.2,162.73333333333332,2011-02-21 09:55:00,2011-10-21 15:43:00,3,1,242,True
17362,2,312.23,156.115,2011-02-03 10:26:00,2011-04-14 14:43:00,2,1,70,True
17364,11,4481.18,407.38000000000005,2011-01-12 16:57:00,2011-12-09 09:00:00,7,1,330,True
17365,8,4801.56,600.195,2011-01-11 12:11:00,2011-11-27 12:13:00,7,1,320,True
17367,1,168.4,168.4,2011-04-15 14:21:00,2011-04-15 14:21:00,1,1,0,False
17368,8,1912.6699999999998,239.08374999999998,2011-01-06 11:57:00,2011-11-16 15:26:00,5,1,314,True
17370,4,446.18,111.545,2011-06-23 11:50:00,2011-09-28 10:14:00,2,1,96,True
17371,3,423.89,141.29666666666665,2010-12-13 15:20:00,2011-11-22 13:30:00,2,1,343,True
17372,8,1342.68,167.835,2010-12-12 12:00:00,2011-10-30 11:37:00,5,1,321,True
17373,4,646.9200000000001,161.73000000000002,2011-01-31 11:46:00,2011-10-30 15:28:00,4,1,272,True
17374,2,495.77,247.885,2011-03-03 12:53:00,2011-05-05 09:05:00,2,1,62,True
17375,3,400.09999999999997,133.36666666666665,2010-12-13 15:16:00,2011-05-24 15:45:00,3,1,162,True
17376,2,203.2,101.6,2011-02-01 14:12:00,2011-09-30 12:36:00,2,1,240,True
17377,20,4100.92,205.046,2010-12-01 12:35:00,2011-11-16 11:17:00,8,1,349,True
17379,1,404.66,404.66,2011-11-28 13:56:00,2011-11-28 13:56:00,1,1,0,False
17381,29,20275.61,699.1589655172414,2010-12-02 12:58:00,2011-12-01 11:59:00,13,1,363,True
17382,1,65.4,65.4,2011-10-05 13:05:00,2011-10-05 13:05:00,1,1,0,False
17383,1,199.29,199.29,2011-12-05 17:36:00,2011-12-05 17:36:00,1,1,0,False
17384,2,336.4,168.2,2011-05-04 16:07:00,2011-11-20 15:48:00,2,1,199,True
17385,1,261.11,261.11,2011-11-25 11:02:00,2011-11-25 11:02:00,1,1,0,False
17386,6,2686.42,447.7366666666667,2011-06-27 12:11:00,2011-12-02 11:28:00,4,1,157,True
17387,2,784.11,392.055,2011-11-06 11:25:00,2011-11-20 11:00:00,1,1,13,True
17388,4,1259.56,314.89,2011-02-25 12:28:00,2011-09-23 10:31:00,4,1,209,True
17389,34,31833.68,936.2847058823529,2011-01-12 15:48:00,2011-12-09 09:38:00,11,1,330,True
17391,2,508.8,254.4,2011-06-28 12:21:00,2011-06-29 09:58:00,1,1,0,True
17392,2,457.91,228.955,2010-12-16 19:04:00,2011-02-06 12:48:00,2,1,51,True
17394,1,203.87,203.87,2011-05-04 13:22:00,2011-05-04 13:22:00,1,1,0,False
17396,8,7330.8,916.35,2010-12-03 09:45:00,2011-10-31 14:12:00,3,1,332,True
17397,2,696.41,348.205,2011-11-17 13:58:00,2011-11-17 14:08:00,1,1,0,True
17398,3,653.38,217.79333333333332,2011-03-29 13:04:00,2011-08-17 09:48:00,3,1,140,True
17400,5,2129.96,425.992,2010-12-21 17:16:00,2011-08-05 15:38:00,4,1,226,True
17402,13,2633.85,202.60384615384615,2010-12-05 13:53:00,2011-12-05 10:15:00,9,1,364,True
17403,1,281.62,281.62,2011-11-03 15:18:00,2011-11-03 15:18:00,1,1,0,False
17404,15,31906.82,2127.1213333333335,2010-12-14 13:28:00,2011-12-05 16:26:00,10,1,356,True
17405,3,1031.41,343.80333333333334,2011-07-12 14:17:00,2011-12-08 17:12:00,3,1,149,True
17406,3,2200.42,733.4733333333334,2010-12-08 10:35:00,2011-01-10 15:07:00,2,1,33,True
17408,1,32.65,32.65,2011-06-29 12:53:00,2011-06-29 12:53:00,1,1,0,False
17409,2,771.85,385.925,2011-04-05 16:42:00,2011-06-08 10:36:00,2,1,63,True
17410,5,1214.72,242.94400000000002,2011-05-08 15:21:00,2011-11-23 15:46:00,4,1,199,True
17411,3,778.94,259.6466666666667,2011-03-23 13:44:00,2011-11-27 14:25:00,3,1,249,True
17412,7,1258.06,179.72285714285712,2010-12-02 16:29:00,2011-12-07 11:36:00,6,1,369,True
17414,2,778.0,389.0,2011-06-08 11:43:00,2011-10-27 12:13:00,2,1,141,True
17415,1,507.84,507.84,2011-09-21 12:50:00,2011-09-21 12:50:00,1,1,0,False
17416,7,6893.42,984.7742857142857,2011-03-03 13:45:00,2011-11-10 12:47:00,6,1,251,True
17418,2,463.46,231.73,2011-01-20 11:39:00,2011-10-28 13:00:00,2,1,281,True
17419,12,4226.57,352.21416666666664,2010-12-07 15:03:00,2011-11-28 13:47:00,8,1,355,True
17420,3,598.83,199.61,2010-12-01 09:56:00,2011-10-20 14:52:00,3,1,323,True
17422,6,1979.37,329.895,2011-02-16 14:44:00,2011-11-23 13:27:00,6,1,279,True
17423,2,698.4100000000001,349.20500000000004,2011-05-06 09:14:00,2011-10-24 13:36:00,2,1,171,True
17425,2,759.1700000000001,379.58500000000004,2011-10-10 11:37:00,2011-11-20 15:30:00,2,1,41,True
17426,6,5037.26,839.5433333333334,2011-03-02 16:34:00,2011-12-01 18:07:00,4,1,274,True
17427,1,100.8,100.8,2011-09-29 11:29:00,2011-09-29 11:29:00,1,1,0,False
17428,28,17256.85,616.3160714285714,2010-12-06 09:37:00,2011-12-09 09:45:00,13,1,368,True
17429,3,524.9200000000001,174.97333333333336,2011-05-05 09:53:00,2011-08-03 13:22:00,3,1,90,True
17430,2,265.76,132.88,2010-12-09 13:05:00,2011-11-07 09:24:00,2,1,332,True
17431,1,403.3,403.3,2011-01-30 14:36:00,2011-01-30 14:36:00,1,1,0,False
17432,2,365.76,182.88,2011-11-02 17:30:00,2011-11-21 17:33:00,1,1,19,True
17433,1,303.16,303.16,2011-09-12 14:24:00,2011-09-12 14:24:00,1,1,0,False
17434,7,2373.82,339.1171428571429,2011-09-15 13:54:00,2011-12-07 13:16:00,4,1,82,True
17436,2,216.3,108.15,2011-04-27 11:33:00,2011-12-08 12:30:00,2,1,225,True
17438,1,388.4500000000001,388.4500000000001,2011-03-31 10:26:00,2011-03-31 10:26:00,1,1,0,False
17440,3,186.42,62.13999999999999,2011-04-06 12:05:00,2011-07-06 11:54:00,2,1,90,True
17442,6,2248.56,374.76,2011-02-22 13:02:00,2011-11-03 09:17:00,6,1,253,True
17443,1,534.24,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,1,1,0,False
17444,3,2940.04,980.0133333333333,2011-06-20 09:04:00,2011-07-15 12:05:00,2,1,25,True
17446,2,120.9,60.45,2011-02-02 14:40:00,2011-06-16 10:42:00,2,1,133,True
17447,2,541.53,270.765,2011-09-29 10:10:00,2011-10-30 14:18:00,2,1,31,True
17449,7,2520.86,360.1228571428572,2010-12-15 10:57:00,2011-12-07 16:56:00,6,1,357,True
17450,46,194550.79,4229.365,2010-12-07 09:23:00,2011-12-01 13:29:00,12,1,359,True
17451,7,1721.4,245.91428571428574,2011-08-26 11:54:00,2011-12-08 15:02:00,5,1,104,True
17453,2,486.7199999999999,243.35999999999996,2011-10-06 17:02:00,2011-11-22 09:42:00,2,1,46,True
17454,4,517.53,129.3825,2010-12-15 10:54:00,2011-05-31 13:58:00,4,1,167,True
17455,1,131.7,131.7,2011-05-20 12:31:00,2011-05-20 12:31:00,1,1,0,False
17456,1,249.86,249.86,2010-12-09 15:23:00,2010-12-09 15:23:00,1,1,0,False
17457,5,1737.7,347.54,2011-01-04 14:33:00,2011-08-05 12:48:00,5,1,212,True
17458,1,316.5,316.5,2011-11-24 13:01:00,2011-11-24 13:01:00,1,1,0,False
17459,2,657.3,328.65,2011-10-10 17:00:00,2011-10-27 13:25:00,1,1,16,True
17460,6,622.4300000000001,103.73833333333334,2010-12-01 16:24:00,2011-09-06 15:04:00,5,1,278,True
17461,3,757.46,252.48666666666668,2011-11-10 12:01:00,2011-11-17 10:21:00,1,1,6,True
17462,2,675.69,337.845,2011-02-28 17:01:00,2011-10-10 13:56:00,2,1,223,True
17463,5,1896.4099999999999,379.282,2011-01-30 15:48:00,2011-11-23 13:40:00,5,1,296,True
17464,1,289.96000000000004,289.96000000000004,2011-07-04 13:19:00,2011-07-04 13:19:00,1,1,0,False
17466,2,763.28,381.64,2011-09-22 09:16:00,2011-11-29 13:15:00,2,1,68,True
17468,2,137.0,68.5,2011-11-25 12:52:00,2011-11-29 15:33:00,1,1,4,True
17469,5,1870.97,374.194,2011-05-19 08:55:00,2011-11-23 13:15:00,5,1,188,True
17470,5,1125.07,225.01399999999998,2010-12-07 09:57:00,2011-10-26 12:42:00,5,1,323,True
17472,3,710.29,236.76333333333332,2011-02-13 14:40:00,2011-06-01 14:57:00,2,1,108,True
17475,1,194.37,194.37,2011-09-21 14:55:00,2011-09-21 14:55:00,1,1,0,False
17480,1,511.82,511.82,2011-09-23 11:39:00,2011-09-23 11:39:00,1,1,0,False
17481,4,1255.59,313.8975,2011-09-07 09:57:00,2011-12-06 12:28:00,3,1,90,True
17483,3,414.04,138.01333333333335,2011-06-09 19:40:00,2011-10-05 13:10:00,3,1,117,True
17486,1,396.87,396.87,2011-03-23 14:00:00,2011-03-23 14:00:00,1,1,0,False
17489,2,376.64,188.32,2011-05-11 11:34:00,2011-10-12 08:56:00,2,1,153,True
17490,7,2092.32,298.90285714285716,2011-06-16 09:15:00,2011-12-09 09:08:00,4,1,175,True
17491,10,3558.87,355.887,2010-12-07 12:18:00,2011-12-08 16:18:00,8,1,366,True
17492,1,374.57,374.57,2011-04-05 15:21:00,2011-04-05 15:21:00,1,1,0,False
17495,2,497.56000000000006,248.78000000000003,2011-11-01 12:06:00,2011-12-02 12:08:00,2,1,31,True
17496,1,271.05,271.05,2010-12-16 08:39:00,2010-12-16 08:39:00,1,1,0,False
17498,1,272.22,272.22,2011-09-25 12:25:00,2011-09-25 12:25:00,1,1,0,False
17499,1,622.88,622.88,2011-02-23 09:14:00,2011-02-23 09:14:00,1,1,0,False
17500,3,1138.0,379.3333333333333,2011-11-10 09:08:00,2011-11-22 14:25:00,1,1,12,True
17501,2,288.6,144.3,2011-05-03 09:46:00,2011-05-03 09:47:00,1,1,0,True
17502,4,689.1,172.275,2011-11-10 16:39:00,2011-11-30 13:13:00,1,1,19,True
17503,2,558.96,279.48,2011-11-01 11:12:00,2011-12-07 09:18:00,2,1,35,True
17504,9,2997.0299999999997,333.00333333333333,2011-01-21 11:09:00,2011-05-17 12:59:00,4,1,116,True
17505,2,1145.8400000000001,572.9200000000001,2011-05-18 09:01:00,2011-07-01 12:50:00,2,1,44,True
17506,1,302.2,302.2,2011-09-25 11:39:00,2011-09-25 11:39:00,1,1,0,False
17507,2,605.5799999999999,302.78999999999996,2011-02-03 18:08:00,2011-03-23 11:48:00,2,1,47,True
17508,1,387.31,387.31,2011-03-04 08:10:00,2011-03-04 08:10:00,1,1,0,False
17509,8,6115.14,764.3925,2011-10-07 13:14:00,2011-10-13 10:26:00,1,1,5,True
17510,1,308.48,308.48,2011-11-15 10:00:00,2011-11-15 10:00:00,1,1,0,False
17511,31,91062.38,2937.496129032258,2010-12-01 10:19:00,2011-12-07 10:12:00,13,1,370,True
17512,10,2924.99,292.49899999999997,2011-02-11 12:22:00,2011-11-11 12:11:00,7,1,272,True
17513,1,513.2,513.2,2011-09-28 16:42:00,2011-09-28 16:42:00,1,1,0,False
17514,1,208.65,208.65,2011-08-03 15:45:00,2011-08-03 15:45:00,1,1,0,False
17515,4,639.02,159.755,2011-01-25 14:33:00,2011-11-08 14:04:00,4,1,286,True
17516,5,768.0799999999999,153.61599999999999,2011-02-27 12:41:00,2011-11-24 16:51:00,4,1,270,True
17517,1,153.94,153.94,2011-02-04 11:48:00,2011-02-04 11:48:00,1,1,0,False
17519,6,1844.02,307.33666666666664,2010-12-06 15:18:00,2011-11-22 16:43:00,6,1,351,True
17520,1,546.81,546.81,2011-10-17 12:04:00,2011-10-17 12:04:00,1,1,0,False
17521,3,723.21,241.07000000000002,2011-05-24 15:14:00,2011-11-10 11:22:00,3,1,169,True
17522,5,1070.71,214.142,2011-05-05 16:31:00,2011-12-08 12:31:00,4,1,216,True
17523,4,652.74,163.185,2011-11-20 13:40:00,2011-11-28 13:20:00,1,1,7,True
17524,1,145.0,145.0,2010-12-13 14:32:00,2010-12-13 14:32:00,1,1,0,False
17525,1,422.7000000000001,422.7000000000001,2010-12-15 12:05:00,2010-12-15 12:05:00,1,1,0,False
17526,4,1195.9,298.975,2010-12-09 12:20:00,2011-12-05 11:05:00,3,1,360,True
17527,4,939.37,234.8425,2011-05-05 13:43:00,2011-10-17 12:32:00,4,1,164,True
17528,8,3628.5,453.5625,2011-09-29 13:04:00,2011-12-08 13:27:00,4,1,70,True
17530,10,2385.0,238.5,2010-12-09 20:01:00,2011-12-08 18:42:00,8,1,363,True
17531,1,296.7,296.7,2011-06-02 19:17:00,2011-06-02 19:17:00,1,1,0,False
17534,1,223.36,223.36,2011-10-17 12:47:00,2011-10-17 12:47:00,1,1,0,False
17535,1,164.4,164.4,2011-03-04 15:20:00,2011-03-04 15:20:00,1,1,0,False
17536,1,76.5,76.5,2011-06-15 13:23:00,2011-06-15 13:23:00,1,1,0,False
17537,2,897.6200000000001,448.81000000000006,2011-02-09 13:37:00,2011-11-10 10:56:00,2,1,273,True
17538,1,98.42,98.42,2011-11-14 12:12:00,2011-11-14 12:12:00,1,1,0,False
17540,2,578.9000000000001,289.45000000000005,2011-01-27 14:35:00,2011-11-15 11:56:00,2,1,291,True
17542,1,170.75,170.75,2011-03-15 11:45:00,2011-03-15 11:45:00,1,1,0,False
17545,3,645.96,215.32000000000002,2011-10-27 13:48:00,2011-10-27 14:04:00,1,1,0,True
17548,1,103.3,103.3,2011-04-20 12:01:00,2011-04-20 12:01:00,1,1,0,False
17549,2,148.85999999999999,74.42999999999999,2011-10-19 10:05:00,2011-11-16 09:59:00,2,1,27,True
17550,3,267.15999999999997,89.05333333333333,2011-04-10 15:19:00,2011-05-26 14:09:00,2,1,45,True
17551,1,306.84,306.84,2010-12-15 14:12:00,2010-12-15 14:12:00,1,1,0,False
17552,4,930.41,232.6025,2010-12-02 18:45:00,2011-10-10 17:00:00,3,1,311,True
17553,1,1487.6,1487.6,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1,0,False
17554,5,1952.4499999999998,390.48999999999995,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1,146,True
17555,2,483.26,241.63,2011-01-09 12:31:00,2011-11-20 12:22:00,2,1,314,True
17556,1,157.9,157.9,2011-05-18 10:48:00,2011-05-18 10:48:00,1,1,0,False
17557,3,541.46,180.48666666666668,2011-09-19 14:23:00,2011-11-25 12:57:00,3,1,66,True
17560,4,854.95,213.7375,2011-02-02 11:14:00,2011-09-06 09:18:00,4,1,215,True
17561,1,167.62,167.62,2011-11-20 12:53:00,2011-11-20 12:53:00,1,1,0,False
17562,7,1122.38,160.34,2011-06-19 13:06:00,2011-11-25 14:21:00,6,1,159,True
17564,3,454.01,151.33666666666667,2011-09-20 14:00:00,2011-11-15 13:27:00,3,1,55,True
17566,2,901.21,450.605,2011-11-14 13:42:00,2011-12-01 19:54:00,2,1,17,True
17567,8,4331.48,541.435,2010-12-02 15:18:00,2011-12-02 15:48:00,8,1,365,True
17569,1,344.14,344.14,2011-01-11 14:15:00,2011-01-11 14:15:00,1,1,0,False
17571,4,1498.51,374.6275,2011-02-14 15:15:00,2011-10-20 15:57:00,4,1,248,True
17572,4,226.75,56.6875,2010-12-01 12:51:00,2011-09-29 17:53:00,3,1,302,True
17573,3,380.6,126.86666666666667,2011-09-07 10:36:00,2011-11-10 13:01:00,2,1,64,True
17574,1,185.65,185.65,2011-04-11 09:47:00,2011-04-11 09:47:00,1,1,0,False
17576,19,3622.68,190.66736842105263,2010-12-09 16:57:00,2011-12-01 17:56:00,13,1,357,True
17578,1,143.45999999999998,143.45999999999998,2011-05-05 18:38:00,2011-05-05 18:38:00,1,1,0,False
17579,3,448.9,149.63333333333333,2011-06-13 14:12:00,2011-12-05 12:28:00,3,1,174,True
17580,3,215.72,71.90666666666667,2010-12-16 15:27:00,2011-04-01 12:41:00,3,1,105,True
17581,25,11045.04,441.8016,2010-12-02 14:47:00,2011-12-09 12:21:00,10,1,371,True
17582,1,175.27,175.27,2011-04-17 13:18:00,2011-04-17 13:18:00,1,1,0,False
17584,2,1242.3000000000002,621.1500000000001,2011-08-04 14:12:00,2011-12-02 17:12:00,2,1,120,True
17585,4,1133.07,283.2675,2011-01-05 15:09:00,2011-08-22 13:30:00,4,1,228,True
17588,3,1240.2000000000003,413.4000000000001,2011-04-21 10:31:00,2011-08-31 13:37:00,3,1,132,True
17589,4,2404.17,601.0425,2011-04-13 13:47:00,2011-10-10 16:58:00,4,1,180,True
17590,3,1479.22,493.0733333333333,2011-10-30 14:05:00,2011-12-07 12:55:00,3,1,37,True
17591,7,2225.9700000000003,317.9957142857143,2010-12-07 15:39:00,2011-09-27 13:42:00,7,1,293,True
17593,5,3927.34,785.4680000000001,2010-12-22 10:29:00,2011-12-06 10:30:00,5,1,349,True
17594,2,993.18,496.59,2011-03-30 10:32:00,2011-09-15 16:34:00,2,1,169,True
17595,2,388.78999999999996,194.39499999999998,2011-11-02 16:19:00,2011-11-27 16:08:00,1,1,24,True
17596,7,2827.9300000000003,403.99000000000007,2010-12-06 12:34:00,2011-11-16 14:11:00,6,1,345,True
17597,1,2044.37,2044.37,2011-05-10 11:54:00,2011-05-10 11:54:00,1,1,0,False
17600,1,161.67000000000002,161.67000000000002,2011-11-22 09:43:00,2011-11-22 09:43:00,1,1,0,False
17601,1,116.01,116.01,2011-04-14 18:02:00,2011-04-14 18:02:00,1,1,0,False
17602,6,5102.97,850.495,2011-01-19 16:18:00,2011-12-07 13:53:00,6,1,321,True
17603,1,394.72,394.72,2011-09-22 14:18:00,2011-09-22 14:18:00,1,1,0,False
17604,2,309.36,154.68,2011-01-31 15:09:00,2011-05-06 13:43:00,2,1,94,True
17608,2,193.42000000000002,96.71000000000001,2011-11-06 13:00:00,2011-11-06 13:06:00,1,1,0,True
17609,5,1112.22,222.44400000000002,2011-01-16 16:23:00,2011-10-30 12:28:00,4,1,286,True
17611,15,3984.2200000000003,265.61466666666666,2010-12-13 13:52:00,2011-12-02 13:29:00,12,1,353,True
17612,6,2048.45,341.4083333333333,2011-02-15 10:40:00,2011-10-17 14:59:00,6,1,244,True
17613,14,4559.150000000001,325.65357142857147,2011-02-07 11:20:00,2011-11-17 10:51:00,9,1,282,True
17614,1,390.07,390.07,2011-10-13 16:01:00,2011-10-13 16:01:00,1,1,0,False
17615,3,329.6,109.86666666666667,2011-05-01 15:33:00,2011-08-01 14:06:00,2,1,91,True
17616,3,571.1999999999999,190.39999999999998,2010-12-07 10:04:00,2011-06-19 10:11:00,3,1,194,True
17618,3,971.5799999999999,323.85999999999996,2010-12-12 16:05:00,2011-12-04 11:50:00,3,1,356,True
17619,1,218.52,218.52,2011-01-31 14:18:00,2011-01-31 14:18:00,1,1,0,False
17620,1,81.44,81.44,2011-10-11 12:08:00,2011-10-11 12:08:00,1,1,0,False
17621,3,1379.9,459.9666666666667,2010-12-20 13:31:00,2011-11-18 17:11:00,3,1,333,True
17623,1,527.0500000000001,527.0500000000001,2011-11-07 11:32:00,2011-11-07 11:32:00,1,1,0,False
17624,2,843.48,421.74,2011-05-05 17:59:00,2011-11-25 10:52:00,2,1,203,True
17625,4,2047.0,511.75,2011-03-27 12:21:00,2011-11-21 13:36:00,4,1,239,True
17628,1,75.75,75.75,2011-09-19 15:21:00,2011-09-19 15:21:00,1,1,0,False
17629,8,1814.12,226.765,2010-12-15 09:58:00,2011-12-04 10:56:00,8,1,354,True
17630,2,503.6,251.8,2011-04-21 14:03:00,2011-06-23 11:58:00,2,1,62,True
17631,3,528.33,176.11,2011-04-21 13:22:00,2011-12-08 09:47:00,3,1,230,True
17633,4,1324.8400000000001,331.21000000000004,2011-08-11 15:43:00,2011-11-08 13:25:00,3,1,88,True
17634,9,2361.97,262.44111111111107,2011-01-06 12:45:00,2011-11-03 13:09:00,8,1,301,True
17636,1,285.56,285.56,2011-11-20 14:40:00,2011-11-20 14:40:00,1,1,0,False
17637,2,547.06,273.53,2011-08-16 13:25:00,2011-11-08 12:51:00,2,1,83,True
17639,1,108.5,108.5,2011-03-08 15:22:00,2011-03-08 15:22:00,1,1,0,False
17640,1,621.66,621.66,2011-09-14 09:13:00,2011-09-14 09:13:00,1,1,0,False
17642,2,712.29,356.145,2011-06-16 12:55:00,2011-08-12 09:11:00,2,1,56,True
17643,1,101.55,101.55,2010-12-01 14:38:00,2010-12-01 14:38:00,1,1,0,False
17644,11,2895.6400000000003,263.24,2011-03-24 09:44:00,2011-12-08 13:43:00,8,1,259,True
17646,3,1008.3900000000001,336.13000000000005,2010-12-09 14:28:00,2011-05-04 13:17:00,3,1,145,True
17647,1,133.06,133.06,2011-10-05 15:38:00,2011-10-05 15:38:00,1,1,0,False
17648,4,1797.5,449.375,2011-04-04 10:29:00,2011-10-10 09:41:00,3,1,188,True
17649,1,868.49,868.49,2011-07-24 15:53:00,2011-07-24 15:53:00,1,1,0,False
17650,1,166.08,166.08,2011-11-18 14:52:00,2011-11-18 14:52:00,1,1,0,False
17651,10,3945.0,394.5,2011-06-15 15:57:00,2011-11-28 10:29:00,5,1,165,True
17652,12,4867.72,405.6433333333334,2011-03-03 14:05:00,2011-11-14 12:55:00,7,1,255,True
17653,4,1207.5600000000002,301.89000000000004,2011-08-11 15:24:00,2011-11-03 12:46:00,3,1,83,True
17654,1,117.55,117.55,2011-03-07 13:17:00,2011-03-07 13:17:00,1,1,0,False
17655,7,2638.94,376.99142857142857,2010-12-08 16:45:00,2011-11-29 11:34:00,6,1,355,True
17656,5,1674.69,334.938,2011-08-03 10:45:00,2011-09-27 13:04:00,2,1,55,True
17658,2,595.4200000000001,297.71000000000004,2011-05-12 15:23:00,2011-11-14 12:07:00,2,1,185,True
17659,12,2999.46,249.955,2010-12-02 16:46:00,2011-11-22 13:29:00,7,1,354,True
17660,1,196.0,196.0,2011-07-21 13:37:00,2011-07-21 13:37:00,1,1,0,False
17663,7,1802.91,257.55857142857144,2011-02-25 14:11:00,2011-11-14 08:56:00,6,1,261,True
17664,2,604.64,302.32,2011-05-11 14:17:00,2011-11-21 11:29:00,2,1,193,True
17666,2,728.1600000000001,364.08000000000004,2011-10-05 11:06:00,2011-12-06 09:06:00,2,1,61,True
17667,5,2055.5099999999998,411.102,2011-02-14 09:24:00,2011-10-04 14:32:00,4,1,232,True
17668,2,347.75,173.875,2011-11-01 14:45:00,2011-12-08 13:25:00,2,1,36,True
17669,7,3406.7200000000003,486.67428571428576,2011-04-04 10:11:00,2011-10-28 08:53:00,6,1,206,True
17670,1,205.7,205.7,2011-04-26 09:12:00,2011-04-26 09:12:00,1,1,0,False
17671,4,1572.71,393.1775,2010-12-09 14:27:00,2011-11-24 12:21:00,4,1,349,True
17672,2,3178.17,1589.085,2011-02-03 13:29:00,2011-10-20 14:18:00,2,1,259,True
17673,6,1629.12,271.52,2011-01-23 15:16:00,2011-12-08 12:50:00,5,1,318,True
