customer_id,first_purchase_date,last_purchase_date,recency,frequency,monetary,avg_order_value,total_quantity,unique_products,customer_lifetime_days,r_score,f_score,m_score,rfm_score,rfm_total_score,segment
17354,2011-10-20 10:34:00,2011-10-20 10:34:00,51,1,1393.06,1393.06,1006,15,0,3,2,4,324,9,Big Spenders
17356,2011-02-01 11:07:00,2011-02-01 11:07:00,312,1,178.22,178.22,166,19,0,1,2,1,121,4,Lost / Low Value
17357,2011-11-15 16:29:00,2011-11-15 16:30:00,24,2,388.14,194.07,153,41,0,4,3,2,432,9,Potential Loyalists
17358,2010-12-19 14:16:00,2011-02-09 16:57:00,303,2,365.85,182.925,202,57,52,1,3,2,132,6,At Risk
17359,2011-11-28 14:37:00,2011-11-28 14:37:00,11,1,127.86,127.86,161,13,0,5,2,1,521,8,New Customers
17360,2011-06-08 17:09:00,2011-11-22 13:11:00,17,3,585.79,195.26333333333332,335,120,166,4,4,3,443,11,Loyal Customers
17361,2011-02-21 09:55:00,2011-10-21 15:43:00,49,3,488.2,162.73333333333332,157,28,242,3,4,2,342,9,Regular Customers
17362,2011-02-03 10:26:00,2011-04-14 14:43:00,239,2,312.23,156.115,191,35,70,1,3,2,132,6,At Risk
17364,2011-01-12 16:57:00,2011-12-09 09:00:00,1,11,4481.18,407.38000000000005,2701,402,330,5,5,5,555,15,Champions
17365,2011-01-11 12:11:00,2011-11-27 12:13:00,13,8,4801.56,600.195,4777,447,320,5,5,5,555,15,Champions
17367,2011-04-15 14:21:00,2011-04-15 14:21:00,238,1,168.4,168.4,150,33,0,1,2,1,121,4,Lost / Low Value
17368,2011-01-06 11:57:00,2011-11-16 15:26:00,23,8,1912.6699999999998,239.08374999999998,1391,106,314,4,5,4,454,13,Champions
17370,2011-06-23 11:50:00,2011-09-28 10:14:00,73,4,446.18,111.545,540,33,96,2,4,2,242,8,At Risk
17371,2010-12-13 15:20:00,2011-11-22 13:30:00,17,3,423.89,141.29666666666665,152,86,343,4,4,2,442,10,Regular Customers
17372,2010-12-12 12:00:00,2011-10-30 11:37:00,41,8,1342.68,167.835,749,249,321,3,5,4,354,12,Loyal Customers
17373,2011-01-31 11:46:00,2011-10-30 15:28:00,40,4,646.9200000000001,161.73000000000002,408,57,272,3,4,3,343,10,Loyal Customers
17374,2011-03-03 12:53:00,2011-05-05 09:05:00,219,2,495.77,247.885,85,28,62,1,3,3,133,7,At Risk
17375,2010-12-13 15:16:00,2011-05-24 15:45:00,199,3,400.09999999999997,133.36666666666665,367,69,162,1,4,2,142,7,At Risk
17376,2011-02-01 14:12:00,2011-09-30 12:36:00,71,2,203.2,101.6,86,24,240,3,3,1,331,7,Regular Customers
17377,2010-12-01 12:35:00,2011-11-16 11:17:00,24,20,4100.92,205.046,2076,397,349,4,5,5,455,14,Champions
17379,2011-11-28 13:56:00,2011-11-28 13:56:00,11,1,404.66,404.66,663,71,0,5,2,2,522,9,New Customers
17381,2010-12-02 12:58:00,2011-12-01 11:59:00,9,29,20275.61,699.1589655172414,25649,109,363,5,5,5,555,15,Champions
17382,2011-10-05 13:05:00,2011-10-05 13:05:00,65,1,65.4,65.4,25,2,0,3,2,1,321,6,Regular Customers
17383,2011-12-05 17:36:00,2011-12-05 17:36:00,4,1,199.29,199.29,150,49,0,5,2,1,521,8,New Customers
17384,2011-05-04 16:07:00,2011-11-20 15:48:00,19,2,336.4,168.2,88,15,199,4,3,2,432,9,Potential Loyalists
17385,2011-11-25 11:02:00,2011-11-25 11:02:00,15,1,261.11,261.11,201,42,0,4,2,2,422,8,New Customers
17386,2011-06-27 12:11:00,2011-12-02 11:28:00,8,6,2686.42,447.7366666666667,1902,28,157,5,5,5,555,15,Champions
17387,2011-11-06 11:25:00,2011-11-20 11:00:00,20,2,784.11,392.055,542,75,13,4,3,3,433,10,Potential Loyalists
17388,2011-02-25 12:28:00,2011-09-23 10:31:00,78,4,1259.56,314.89,1068,15,209,2,4,4,244,10,At Risk High Value
17389,2011-01-12 15:48:00,2011-12-09 09:38:00,1,34,31833.68,936.2847058823529,7612,213,330,5,5,5,555,15,Champions
17391,2011-06-28 12:21:00,2011-06-29 09:58:00,164,2,508.8,254.4,480,3,0,2,3,3,233,8,At Risk
17392,2010-12-16 19:04:00,2011-02-06 12:48:00,307,2,457.91,228.955,320,54,51,1,3,2,132,6,At Risk
17394,2011-05-04 13:22:00,2011-05-04 13:22:00,219,1,203.87,203.87,241,4,0,1,2,1,121,4,Lost / Low Value
17396,2010-12-03 09:45:00,2011-10-31 14:12:00,39,8,7330.8,916.35,2005,27,332,3,5,5,355,13,Loyal Customers
17397,2011-11-17 13:58:00,2011-11-17 14:08:00,22,2,696.41,348.205,254,89,0,4,3,3,433,10,Potential Loyalists
17398,2011-03-29 13:04:00,2011-08-17 09:48:00,115,3,653.38,217.79333333333332,310,38,140,2,4,3,243,9,At Risk
17400,2010-12-21 17:16:00,2011-08-05 15:38:00,126,5,2129.96,425.992,1097,199,226,2,4,5,245,11,At Risk High Value
17402,2010-12-05 13:53:00,2011-12-05 10:15:00,5,13,2633.85,202.60384615384615,701,59,364,5,5,5,555,15,Champions
17403,2011-11-03 15:18:00,2011-11-03 15:18:00,36,1,281.62,281.62,117,32,0,3,2,2,322,7,Regular Customers
17404,2010-12-14 13:28:00,2011-12-05 16:26:00,4,15,31906.82,2127.1213333333335,32748,198,356,5,5,5,555,15,Champions
17405,2011-07-12 14:17:00,2011-12-08 17:12:00,1,3,1031.41,343.80333333333334,726,82,149,5,4,4,544,13,Champions
17406,2010-12-08 10:35:00,2011-01-10 15:07:00,333,3,2200.42,733.4733333333334,787,106,33,1,4,5,145,10,At Risk High Value
17408,2011-06-29 12:53:00,2011-06-29 12:53:00,163,1,32.65,32.65,3,2,0,2,2,1,221,5,Lost / Low Value
17409,2011-04-05 16:42:00,2011-06-08 10:36:00,185,2,771.85,385.925,105,13,63,1,3,3,133,7,At Risk
17410,2011-05-08 15:21:00,2011-11-23 15:46:00,16,5,1214.72,242.94400000000002,616,64,199,4,4,4,444,12,Champions
17411,2011-03-23 13:44:00,2011-11-27 14:25:00,12,3,778.94,259.6466666666667,306,41,249,5,4,3,543,12,Loyal Customers
17412,2010-12-02 16:29:00,2011-12-07 11:36:00,3,7,1258.06,179.72285714285712,738,66,369,5,5,4,554,14,Champions
17414,2011-06-08 11:43:00,2011-10-27 12:13:00,44,2,778.0,389.0,2100,6,141,3,3,3,333,9,Regular Customers
17415,2011-09-21 12:50:00,2011-09-21 12:50:00,80,1,507.84,507.84,114,14,0,2,2,3,223,7,Regular Customers
17416,2011-03-03 13:45:00,2011-11-10 12:47:00,30,7,6893.42,984.7742857142857,4302,269,251,4,5,5,455,14,Champions
17418,2011-01-20 11:39:00,2011-10-28 13:00:00,42,2,463.46,231.73,289,30,281,3,3,2,332,8,Regular Customers
17419,2010-12-07 15:03:00,2011-11-28 13:47:00,11,12,4226.57,352.21416666666664,1876,206,355,5,5,5,555,15,Champions
17420,2010-12-01 09:56:00,2011-10-20 14:52:00,50,3,598.83,199.61,265,30,323,3,4,3,343,10,Loyal Customers
17422,2011-02-16 14:44:00,2011-11-23 13:27:00,16,6,1979.37,329.895,2253,117,279,4,5,4,454,13,Champions
17423,2011-05-06 09:14:00,2011-10-24 13:36:00,46,2,698.4100000000001,349.20500000000004,459,26,171,3,3,3,333,9,Regular Customers
17425,2011-10-10 11:37:00,2011-11-20 15:30:00,19,2,759.1700000000001,379.58500000000004,407,43,41,4,3,3,433,10,Potential Loyalists
17426,2011-03-02 16:34:00,2011-12-01 18:07:00,8,6,5037.26,839.5433333333334,3094,271,274,5,5,5,555,15,Champions
17427,2011-09-29 11:29:00,2011-09-29 11:29:00,72,1,100.8,100.8,34,2,0,2,2,1,221,5,Lost / Low Value
17428,2010-12-06 09:37:00,2011-12-09 09:45:00,1,28,17256.85,616.3160714285714,9474,328,368,5,5,5,555,15,Champions
17429,2011-05-05 09:53:00,2011-08-03 13:22:00,128,3,524.9200000000001,174.97333333333336,624,39,90,2,4,3,243,9,At Risk
17430,2010-12-09 13:05:00,2011-11-07 09:24:00,33,2,265.76,132.88,190,14,332,3,3,2,332,8,Regular Customers
17431,2011-01-30 14:36:00,2011-01-30 14:36:00,313,1,403.3,403.3,292,41,0,1,2,2,122,5,Lost / Low Value
17432,2011-11-02 17:30:00,2011-11-21 17:33:00,18,2,365.76,182.88,207,48,19,4,3,2,432,9,Potential Loyalists
17433,2011-09-12 14:24:00,2011-09-12 14:24:00,88,1,303.16,303.16,185,53,0,2,2,2,222,6,Lost / Low Value
17434,2011-09-15 13:54:00,2011-12-07 13:16:00,2,7,2373.82,339.1171428571429,1693,134,82,5,5,5,555,15,Champions
17436,2011-04-27 11:33:00,2011-12-08 12:30:00,2,2,216.3,108.15,90,9,225,5,3,1,531,9,Potential Loyalists
17438,2011-03-31 10:26:00,2011-03-31 10:26:00,254,1,388.4500000000001,388.4500000000001,103,17,0,1,2,2,122,5,Lost / Low Value
17440,2011-04-06 12:05:00,2011-07-06 11:54:00,157,3,186.42,62.13999999999999,246,5,90,2,4,1,241,7,At Risk
17442,2011-02-22 13:02:00,2011-11-03 09:17:00,37,6,2248.56,374.76,1496,135,253,3,5,5,355,13,Loyal Customers
17443,2011-05-04 10:47:00,2011-05-04 10:47:00,220,1,534.24,534.24,504,1,0,1,2,3,123,6,Regular Customers
17444,2011-06-20 09:04:00,2011-07-15 12:05:00,148,3,2940.04,980.0133333333333,2119,135,25,2,4,5,245,11,At Risk High Value
17446,2011-02-02 14:40:00,2011-06-16 10:42:00,177,2,120.9,60.45,198,9,133,2,3,1,231,6,At Risk
17447,2011-09-29 10:10:00,2011-10-30 14:18:00,40,2,541.53,270.765,443,36,31,3,3,3,333,9,Regular Customers
17449,2010-12-15 10:57:00,2011-12-07 16:56:00,2,7,2520.86,360.1228571428572,1122,275,357,5,5,5,555,15,Champions
17450,2010-12-07 09:23:00,2011-12-01 13:29:00,8,46,194550.79,4229.365,69993,336,359,5,5,5,555,15,Champions
17451,2011-08-26 11:54:00,2011-12-08 15:02:00,1,7,1721.4,245.91428571428574,1203,100,104,5,5,4,554,14,Champions
17453,2011-10-06 17:02:00,2011-11-22 09:42:00,18,2,486.7199999999999,243.35999999999996,219,19,46,4,3,2,432,9,Potential Loyalists
17454,2010-12-15 10:54:00,2011-05-31 13:58:00,192,4,517.53,129.3825,243,61,167,1,4,3,143,8,At Risk
17455,2011-05-20 12:31:00,2011-05-20 12:31:00,204,1,131.7,131.7,66,8,0,1,2,1,121,4,Lost / Low Value
17456,2010-12-09 15:23:00,2010-12-09 15:23:00,365,1,249.86,249.86,222,17,0,1,2,1,121,4,Lost / Low Value
17457,2011-01-04 14:33:00,2011-08-05 12:48:00,127,5,1737.7,347.54,826,19,212,2,4,4,244,10,At Risk High Value
17458,2011-11-24 13:01:00,2011-11-24 13:01:00,15,1,316.5,316.5,170,52,0,4,2,2,422,8,New Customers
17459,2011-10-10 17:00:00,2011-10-27 13:25:00,43,2,657.3,328.65,537,110,16,3,3,3,333,9,Regular Customers
17460,2010-12-01 16:24:00,2011-09-06 15:04:00,94,6,622.4300000000001,103.73833333333334,236,29,278,2,5,3,253,10,At Risk
17461,2011-11-10 12:01:00,2011-11-17 10:21:00,23,3,757.46,252.48666666666668,799,106,6,4,4,3,443,11,Loyal Customers
17462,2011-02-28 17:01:00,2011-10-10 13:56:00,60,2,675.69,337.845,227,27,223,3,3,3,333,9,Regular Customers
17463,2011-01-30 15:48:00,2011-11-23 13:40:00,16,5,1896.4099999999999,379.282,1095,204,296,4,4,4,444,12,Champions
17464,2011-07-04 13:19:00,2011-07-04 13:19:00,158,1,289.96000000000004,289.96000000000004,220,9,0,2,2,2,222,6,Lost / Low Value
17466,2011-09-22 09:16:00,2011-11-29 13:15:00,10,2,763.28,381.64,306,41,68,5,3,3,533,11,Potential Loyalists
17468,2011-11-25 12:52:00,2011-11-29 15:33:00,10,2,137.0,68.5,116,5,4,5,3,1,531,9,Potential Loyalists
17469,2011-05-19 08:55:00,2011-11-23 13:15:00,16,5,1870.97,374.194,787,88,188,4,4,4,444,12,Champions
17470,2010-12-07 09:57:00,2011-10-26 12:42:00,45,5,1125.07,225.01399999999998,1675,78,323,3,4,4,344,11,Loyal Customers
17472,2011-02-13 14:40:00,2011-06-01 14:57:00,191,3,710.29,236.76333333333332,462,169,108,1,4,3,143,8,At Risk
17475,2011-09-21 14:55:00,2011-09-21 14:55:00,79,1,194.37,194.37,178,14,0,2,2,1,221,5,Lost / Low Value
17480,2011-09-23 11:39:00,2011-09-23 11:39:00,78,1,511.82,511.82,338,29,0,2,2,3,223,7,Regular Customers
17481,2011-09-07 09:57:00,2011-12-06 12:28:00,4,4,1255.59,313.8975,1061,82,90,5,4,4,544,13,Champions
17483,2011-06-09 19:40:00,2011-10-05 13:10:00,65,3,414.04,138.01333333333335,191,21,117,3,4,2,342,9,Regular Customers
17486,2011-03-23 14:00:00,2011-03-23 14:00:00,261,1,396.87,396.87,191,24,0,1,2,2,122,5,Lost / Low Value
17489,2011-05-11 11:34:00,2011-10-12 08:56:00,59,2,376.64,188.32,428,29,153,3,3,2,332,8,Regular Customers
17490,2011-06-16 09:15:00,2011-12-09 09:08:00,1,7,2092.32,298.90285714285716,1134,76,175,5,5,5,555,15,Champions
17491,2010-12-07 12:18:00,2011-12-08 16:18:00,1,10,3558.87,355.887,2013,109,366,5,5,5,555,15,Champions
17492,2011-04-05 15:21:00,2011-04-05 15:21:00,248,1,374.57,374.57,155,12,0,1,2,2,122,5,Lost / Low Value
17495,2011-11-01 12:06:00,2011-12-02 12:08:00,8,2,497.56000000000006,248.78000000000003,229,27,31,5,3,3,533,11,Potential Loyalists
17496,2010-12-16 08:39:00,2010-12-16 08:39:00,359,1,271.05,271.05,79,10,0,1,2,2,122,5,Lost / Low Value
17498,2011-09-25 12:25:00,2011-09-25 12:25:00,76,1,272.22,272.22,394,17,0,2,2,2,222,6,Lost / Low Value
17499,2011-02-23 09:14:00,2011-02-23 09:14:00,290,1,622.88,622.88,711,40,0,1,2,3,123,6,Regular Customers
17500,2011-11-10 09:08:00,2011-11-22 14:25:00,17,3,1138.0,379.3333333333333,17,5,12,4,4,4,444,12,Champions
17501,2011-05-03 09:46:00,2011-05-03 09:47:00,221,2,288.6,144.3,160,18,0,1,3,2,132,6,At Risk
17502,2011-11-10 16:39:00,2011-11-30 13:13:00,9,4,689.1,172.275,376,28,19,5,4,3,543,12,Loyal Customers
17503,2011-11-01 11:12:00,2011-12-07 09:18:00,3,2,558.96,279.48,486,38,35,5,3,3,533,11,Potential Loyalists
17504,2011-01-21 11:09:00,2011-05-17 12:59:00,206,9,2997.0299999999997,333.00333333333333,1664,127,116,1,5,5,155,11,At Risk High Value
17505,2011-05-18 09:01:00,2011-07-01 12:50:00,162,2,1145.8400000000001,572.9200000000001,556,52,44,2,3,4,234,9,At Risk
17506,2011-09-25 11:39:00,2011-09-25 11:39:00,76,1,302.2,302.2,139,14,0,2,2,2,222,6,Lost / Low Value
17507,2011-02-03 18:08:00,2011-03-23 11:48:00,262,2,605.5799999999999,302.78999999999996,359,87,47,1,3,3,133,7,At Risk
17508,2011-03-04 08:10:00,2011-03-04 08:10:00,281,1,387.31,387.31,289,22,0,1,2,2,122,5,Lost / Low Value
17509,2011-10-07 13:14:00,2011-10-13 10:26:00,58,8,6115.14,764.3925,3534,364,5,3,5,5,355,13,Loyal Customers
17510,2011-11-15 10:00:00,2011-11-15 10:00:00,25,1,308.48,308.48,214,20,0,4,2,2,422,8,New Customers
17511,2010-12-01 10:19:00,2011-12-07 10:12:00,3,31,91062.38,2937.496129032258,64549,963,370,5,5,5,555,15,Champions
17512,2011-02-11 12:22:00,2011-11-11 12:11:00,29,10,2924.99,292.49899999999997,2753,105,272,4,5,5,455,14,Champions
17513,2011-09-28 16:42:00,2011-09-28 16:42:00,72,1,513.2,513.2,254,6,0,2,2,3,223,7,Regular Customers
17514,2011-08-03 15:45:00,2011-08-03 15:45:00,128,1,208.65,208.65,135,40,0,2,2,1,221,5,Lost / Low Value
17515,2011-01-25 14:33:00,2011-11-08 14:04:00,31,4,639.02,159.755,243,86,286,4,4,3,443,11,Loyal Customers
17516,2011-02-27 12:41:00,2011-11-24 16:51:00,15,5,768.0799999999999,153.61599999999999,416,133,270,4,4,3,443,11,Loyal Customers
17517,2011-02-04 11:48:00,2011-02-04 11:48:00,309,1,153.94,153.94,102,11,0,1,2,1,121,4,Lost / Low Value
17519,2010-12-06 15:18:00,2011-11-22 16:43:00,17,6,1844.02,307.33666666666664,1236,82,351,4,5,4,454,13,Champions
17520,2011-10-17 12:04:00,2011-10-17 12:04:00,54,1,546.81,546.81,365,30,0,3,2,3,323,8,Regular Customers
17521,2011-05-24 15:14:00,2011-11-10 11:22:00,30,3,723.21,241.07000000000002,519,45,169,4,4,3,443,11,Loyal Customers
17522,2011-05-05 16:31:00,2011-12-08 12:31:00,2,5,1070.71,214.142,1034,70,216,5,4,4,544,13,Champions
17523,2011-11-20 13:40:00,2011-11-28 13:20:00,11,4,652.74,163.185,872,32,7,5,4,3,543,12,Loyal Customers
17524,2010-12-13 14:32:00,2010-12-13 14:32:00,361,1,145.0,145.0,90,6,0,1,2,1,121,4,Lost / Low Value
17525,2010-12-15 12:05:00,2010-12-15 12:05:00,360,1,422.7000000000001,422.7000000000001,82,9,0,1,2,2,122,5,Lost / Low Value
17526,2010-12-09 12:20:00,2011-12-05 11:05:00,5,4,1195.9,298.975,310,19,360,5,4,4,544,13,Champions
17527,2011-05-05 13:43:00,2011-10-17 12:32:00,54,4,939.37,234.8425,488,47,164,3,4,3,343,10,Loyal Customers
17528,2011-09-29 13:04:00,2011-12-08 13:27:00,1,8,3628.5,453.5625,2138,250,70,5,5,5,555,15,Champions
17530,2010-12-09 20:01:00,2011-12-08 18:42:00,1,10,2385.0,238.5,1526,380,363,5,5,5,555,15,Champions
17531,2011-06-02 19:17:00,2011-06-02 19:17:00,190,1,296.7,296.7,136,14,0,1,2,2,122,5,Lost / Low Value
17534,2011-10-17 12:47:00,2011-10-17 12:47:00,54,1,223.36,223.36,103,9,0,3,2,1,321,6,Regular Customers
17535,2011-03-04 15:20:00,2011-03-04 15:20:00,280,1,164.4,164.4,136,13,0,1,2,1,121,4,Lost / Low Value
17536,2011-06-15 13:23:00,2011-06-15 13:23:00,177,1,76.5,76.5,6,3,0,2,2,1,221,5,Lost / Low Value
17537,2011-02-09 13:37:00,2011-11-10 10:56:00,30,2,897.6200000000001,448.81000000000006,700,74,273,4,3,3,433,10,Potential Loyalists
17538,2011-11-14 12:12:00,2011-11-14 12:12:00,26,1,98.42,98.42,134,9,0,4,2,1,421,7,New Customers
17540,2011-01-27 14:35:00,2011-11-15 11:56:00,25,2,578.9000000000001,289.45000000000005,194,25,291,4,3,3,433,10,Potential Loyalists
17542,2011-03-15 11:45:00,2011-03-15 11:45:00,270,1,170.75,170.75,134,24,0,1,2,1,121,4,Lost / Low Value
17545,2011-10-27 13:48:00,2011-10-27 14:04:00,43,3,645.96,215.32000000000002,341,140,0,3,4,3,343,10,Loyal Customers
17548,2011-04-20 12:01:00,2011-04-20 12:01:00,234,1,103.3,103.3,58,5,0,1,2,1,121,4,Lost / Low Value
17549,2011-10-19 10:05:00,2011-11-16 09:59:00,24,2,148.85999999999999,74.42999999999999,210,6,27,4,3,1,431,8,Potential Loyalists
17550,2011-04-10 15:19:00,2011-05-26 14:09:00,197,3,267.15999999999997,89.05333333333333,86,42,45,1,4,2,142,7,At Risk
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,359,1,306.84,306.84,150,39,0,1,2,2,122,5,Lost / Low Value
17552,2010-12-02 18:45:00,2011-10-10 17:00:00,60,4,930.41,232.6025,719,49,311,3,4,3,343,10,Loyal Customers
17553,2011-08-02 10:00:00,2011-08-02 10:00:00,130,1,1487.6,1487.6,1048,2,0,2,2,4,224,8,Big Spenders
17554,2011-07-14 20:01:00,2011-12-08 14:15:00,1,5,1952.4499999999998,390.48999999999995,1763,87,146,5,4,4,544,13,Champions
17555,2011-01-09 12:31:00,2011-11-20 12:22:00,20,2,483.26,241.63,349,103,314,4,3,2,432,9,Potential Loyalists
17556,2011-05-18 10:48:00,2011-05-18 10:48:00,206,1,157.9,157.9,101,6,0,1,2,1,121,4,Lost / Low Value
17557,2011-09-19 14:23:00,2011-11-25 12:57:00,14,3,541.46,180.48666666666668,306,34,66,4,4,3,443,11,Loyal Customers
17560,2011-02-02 11:14:00,2011-09-06 09:18:00,95,4,854.95,213.7375,635,26,215,2,4,3,243,9,At Risk
17561,2011-11-20 12:53:00,2011-11-20 12:53:00,19,1,167.62,167.62,146,44,0,4,2,1,421,7,New Customers
17562,2011-06-19 13:06:00,2011-11-25 14:21:00,14,7,1122.38,160.34,817,63,159,4,5,4,454,13,Champions
17564,2011-09-20 14:00:00,2011-11-15 13:27:00,24,3,454.01,151.33666666666667,146,49,55,4,4,2,442,10,Regular Customers
17566,2011-11-14 13:42:00,2011-12-01 19:54:00,8,2,901.21,450.605,518,128,17,5,3,3,533,11,Potential Loyalists
17567,2010-12-02 15:18:00,2011-12-02 15:48:00,7,8,4331.48,541.435,2632,165,365,5,5,5,555,15,Champions
17569,2011-01-11 14:15:00,2011-01-11 14:15:00,332,1,344.14,344.14,159,29,0,1,2,2,122,5,Lost / Low Value
17571,2011-02-14 15:15:00,2011-10-20 15:57:00,50,4,1498.51,374.6275,905,253,248,3,4,4,344,11,Loyal Customers
17572,2010-12-01 12:51:00,2011-09-29 17:53:00,71,4,226.75,56.6875,95,12,302,3,4,1,341,8,Regular Customers
17573,2011-09-07 10:36:00,2011-11-10 13:01:00,29,3,380.6,126.86666666666667,308,25,64,4,4,2,442,10,Regular Customers
17574,2011-04-11 09:47:00,2011-04-11 09:47:00,243,1,185.65,185.65,77,8,0,1,2,1,121,4,Lost / Low Value
17576,2010-12-09 16:57:00,2011-12-01 17:56:00,8,19,3622.68,190.66736842105263,1994,397,357,5,5,5,555,15,Champions
17578,2011-05-05 18:38:00,2011-05-05 18:38:00,218,1,143.45999999999998,143.45999999999998,138,5,0,1,2,1,121,4,Lost / Low Value
17579,2011-06-13 14:12:00,2011-12-05 12:28:00,5,3,448.9,149.63333333333333,258,48,174,5,4,2,542,11,Regular Customers
17580,2010-12-16 15:27:00,2011-04-01 12:41:00,253,3,215.72,71.90666666666667,88,45,105,1,4,1,141,6,At Risk
17581,2010-12-02 14:47:00,2011-12-09 12:21:00,1,25,11045.04,441.8016,5927,439,371,5,5,5,555,15,Champions
17582,2011-04-17 13:18:00,2011-04-17 13:18:00,236,1,175.27,175.27,123,28,0,1,2,1,121,4,Lost / Low Value
17584,2011-08-04 14:12:00,2011-12-02 17:12:00,7,2,1242.3000000000002,621.1500000000001,458,35,120,5,3,4,534,12,Potential Loyalists
17585,2011-01-05 15:09:00,2011-08-22 13:30:00,109,4,1133.07,283.2675,1671,203,228,2,4,4,244,10,At Risk High Value
17588,2011-04-21 10:31:00,2011-08-31 13:37:00,100,3,1240.2000000000003,413.4000000000001,676,23,132,2,4,4,244,10,At Risk High Value
17589,2011-04-13 13:47:00,2011-10-10 16:58:00,60,4,2404.17,601.0425,1631,251,180,3,4,5,345,12,Loyal Customers
17590,2011-10-30 14:05:00,2011-12-07 12:55:00,2,3,1479.22,493.0733333333333,828,190,37,5,4,4,544,13,Champions
17591,2010-12-07 15:39:00,2011-09-27 13:42:00,73,7,2225.9700000000003,317.9957142857143,1009,150,293,2,5,5,255,12,At Risk High Value
17593,2010-12-22 10:29:00,2011-12-06 10:30:00,4,5,3927.34,785.4680000000001,3101,207,349,5,4,5,545,14,Champions
17594,2011-03-30 10:32:00,2011-09-15 16:34:00,85,2,993.18,496.59,550,50,169,2,3,4,234,9,At Risk
17595,2011-11-02 16:19:00,2011-11-27 16:08:00,12,2,388.78999999999996,194.39499999999998,229,82,24,5,3,2,532,10,Potential Loyalists
17596,2010-12-06 12:34:00,2011-11-16 14:11:00,23,7,2827.9300000000003,403.99000000000007,4400,258,345,4,5,5,455,14,Champions
17597,2011-05-10 11:54:00,2011-05-10 11:54:00,214,1,2044.37,2044.37,1176,55,0,1,2,4,124,7,Big Spenders
17600,2011-11-22 09:43:00,2011-11-22 09:43:00,18,1,161.67000000000002,161.67000000000002,144,13,0,4,2,1,421,7,New Customers
17601,2011-04-14 18:02:00,2011-04-14 18:02:00,239,1,116.01,116.01,103,9,0,1,2,1,121,4,Lost / Low Value
17602,2011-01-19 16:18:00,2011-12-07 13:53:00,2,6,5102.97,850.495,4151,533,321,5,5,5,555,15,Champions
17603,2011-09-22 14:18:00,2011-09-22 14:18:00,78,1,394.72,394.72,74,11,0,2,2,2,222,6,Lost / Low Value
17604,2011-01-31 15:09:00,2011-05-06 13:43:00,217,2,309.36,154.68,169,63,94,1,3,2,132,6,At Risk
17608,2011-11-06 13:00:00,2011-11-06 13:06:00,33,2,193.42000000000002,96.71000000000001,232,54,0,3,3,1,331,7,Regular Customers
17609,2011-01-16 16:23:00,2011-10-30 12:28:00,41,5,1112.22,222.44400000000002,723,222,286,3,4,4,344,11,Loyal Customers
17611,2010-12-13 13:52:00,2011-12-02 13:29:00,7,15,3984.2200000000003,265.61466666666666,2560,563,353,5,5,5,555,15,Champions
17612,2011-02-15 10:40:00,2011-10-17 14:59:00,53,6,2048.45,341.4083333333333,1808,135,244,3,5,4,354,12,Loyal Customers
17613,2011-02-07 11:20:00,2011-11-17 10:51:00,23,14,4559.150000000001,325.65357142857147,2496,304,282,4,5,5,455,14,Champions
17614,2011-10-13 16:01:00,2011-10-13 16:01:00,57,1,390.07,390.07,238,97,0,3,2,2,322,7,Regular Customers
17615,2011-05-01 15:33:00,2011-08-01 14:06:00,130,3,329.6,109.86666666666667,140,14,91,2,4,2,242,8,At Risk
17616,2010-12-07 10:04:00,2011-06-19 10:11:00,174,3,571.1999999999999,190.39999999999998,224,3,194,2,4,3,243,9,At Risk
17618,2010-12-12 16:05:00,2011-12-04 11:50:00,6,3,971.5799999999999,323.85999999999996,331,66,356,5,4,4,544,13,Champions
17619,2011-01-31 14:18:00,2011-01-31 14:18:00,312,1,218.52,218.52,127,71,0,1,2,1,121,4,Lost / Low Value
17620,2011-10-11 12:08:00,2011-10-11 12:08:00,60,1,81.44,81.44,60,4,0,3,2,1,321,6,Regular Customers
17621,2010-12-20 13:31:00,2011-11-18 17:11:00,21,3,1379.9,459.9666666666667,514,26,333,4,4,4,444,12,Champions
17623,2011-11-07 11:32:00,2011-11-07 11:32:00,33,1,527.0500000000001,527.0500000000001,265,33,0,3,2,3,323,8,Regular Customers
17624,2011-05-05 17:59:00,2011-11-25 10:52:00,15,2,843.48,421.74,554,50,203,4,3,3,433,10,Potential Loyalists
17625,2011-03-27 12:21:00,2011-11-21 13:36:00,18,4,2047.0,511.75,1198,294,239,4,4,4,444,12,Champions
17628,2011-09-19 15:21:00,2011-09-19 15:21:00,81,1,75.75,75.75,79,5,0,2,2,1,221,5,Lost / Low Value
17629,2010-12-15 09:58:00,2011-12-04 10:56:00,6,8,1814.12,226.765,1629,123,354,5,5,4,554,14,Champions
17630,2011-04-21 14:03:00,2011-06-23 11:58:00,170,2,503.6,251.8,158,26,62,2,3,3,233,8,At Risk
17631,2011-04-21 13:22:00,2011-12-08 09:47:00,2,3,528.33,176.11,334,39,230,5,4,3,543,12,Loyal Customers
17633,2011-08-11 15:43:00,2011-11-08 13:25:00,31,4,1324.8400000000001,331.21000000000004,644,70,88,4,4,4,444,12,Champions
17634,2011-01-06 12:45:00,2011-11-03 13:09:00,36,9,2361.97,262.44111111111107,840,296,301,3,5,5,355,13,Loyal Customers
